	sc_id	spot	exp_cor_before	interface_cor_before	mix_cor_before	exp_cor_after	interface_cor_after	mix_cor_after	celltype	UMAP1	UMAP2	st_x	st_y	spex_UMAP1	spex_UMAP2	indice	core1	core2	centering_scale_factor	adj_spex_UMAP1	adj_spex_UMAP2
96	cell_171	spot_9	0.9598253590112278	0.666798690254434	0.9305226921355485	0.9781775378499105	0.9197772845237981	0.9723375125172993	Olig	-20.599964	-6.9890103	375	7125	29.069324	17.086897	178	29.289752960205078	17.01585578918457	714.3299779271632	217.54133817846986	7175.746792522193
97	cell_1127	spot_9	0.9598253590112278	0.666798690254434	0.9305226921355485	0.9781775378499105	0.9197772845237981	0.9723375125172993	ExcitatoryL5	-20.582476	-7.05863	375	7125	29.213833	17.017056	178	29.289752960205078	17.01585578918457	714.3299779271632	320.76799308507384	7125.856997596962
98	cell_149	spot_9	0.9598253590112278	0.666798690254434	0.9305226921355485	0.9781775378499105	0.9197772845237981	0.9723375125172993	ExcitatoryL5	-20.777967	-6.9413157	375	7125	29.33583	16.956625	178	29.289752960205078	17.01585578918457	714.3299779271632	407.91470261910325	7082.689660769367
99	cell_42	spot_9	0.9598253590112278	0.666798690254434	0.9305226921355485	0.9781775378499105	0.9197772845237981	0.9723375125172993	ExcitatoryL5	-20.691542	-6.9938364	375	7125	29.257854	17.030128	178	29.289752960205078	17.01585578918457	714.3299779271632	352.2139462454722	7135.195410203608
100	cell_794	spot_9	0.9598253590112278	0.666798690254434	0.9305226921355485	0.9781775378499105	0.9197772845237981	0.9723375125172993	ExcitatoryL5	-20.542051	-7.0418744	375	7125	29.177626	16.980484	178	29.289752960205078	17.01585578918457	714.3299779271632	294.9041053535382	7099.732876890833
101	cell_586	spot_9	0.9598253590112278	0.666798690254434	0.9305226921355485	0.9781775378499105	0.9197772845237981	0.9723375125172993	ExcitatoryL5	-20.626741	-7.012885	375	7125	29.139774	17.07744	178	29.289752960205078	17.01585578918457	714.3299779271632	267.8657630455614	7168.9916349931955
102	cell_908	spot_10	0.9669534065013147	0.7435693808524811	0.9446150039364314	0.9851142643820043	0.871929560877274	0.9737957940315313	Pvalb	-21.368422	-6.982784	375	7875	29.82896	16.950447	2	29.770280838012695	16.864065170288086	0.0	375.0	7875.0
103	cell_468	spot_10	0.9669534065013147	0.7435693808524811	0.9446150039364314	0.9851142643820043	0.871929560877274	0.9737957940315313	Pvalb	-21.3655	-6.980509	375	7875	29.901575	16.956059	2	29.770280838012695	16.864065170288086	0.0	375.0	7875.0
104	cell_1320	spot_10	0.9669534065013147	0.7435693808524811	0.9446150039364314	0.9851142643820043	0.871929560877274	0.9737957940315313	ExcitatoryL4	-21.03352	-6.869808	375	7875	29.581924	16.743063	2	29.770280838012695	16.864065170288086	1365.1873778437305	117.85822081718078	7709.809327601612
105	cell_315	spot_10	0.9669534065013147	0.7435693808524811	0.9446150039364314	0.9851142643820043	0.871929560877274	0.9737957940315313	ExcitatoryL4	-21.048584	-6.8523755	375	7875	29.710623	16.818111	2	29.770280838012695	16.864065170288086	1365.1873778437305	293.5555824199749	7812.264519702169
106	cell_555	spot_10	0.9669534065013147	0.7435693808524811	0.9446150039364314	0.9851142643820043	0.871929560877274	0.9737957940315313	ExcitatoryL4	-21.24935	-6.8646407	375	7875	29.787386	16.826883	2	29.770280838012695	16.864065170288086	1365.1873778437305	398.35167008305086	7824.239801895741
107	cell_1132	spot_10	0.9669534065013147	0.7435693808524811	0.9446150039364314	0.9851142643820043	0.871929560877274	0.9737957940315313	ExcitatoryL4	-20.900091	-6.8473477	375	7875	29.51714	16.875996	2	29.770280838012695	16.864065170288086	1365.1873778437305	29.4145515441092	7891.287321183037
108	cell_110	spot_10	0.9669534065013147	0.7435693808524811	0.9446150039364314	0.9851142643820043	0.871929560877274	0.9737957940315313	ExcitatoryL4	-21.433237	-6.9529505	375	7875	29.999556	16.89277	2	29.770280838012695	16.864065170288086	0.0	375.0	7875.0
109	cell_127	spot_10	0.9669534065013147	0.7435693808524811	0.9446150039364314	0.9851142643820043	0.871929560877274	0.9737957940315313	Endo	-21.521212	-6.866485	375	7875	30.042631	16.828308	2	29.770280838012695	16.864065170288086	1365.1873778437305	746.8092073103071	7826.184906439902
110	cell_321	spot_10	0.9669534065013147	0.7435693808524811	0.9446150039364314	0.9851142643820043	0.871929560877274	0.9737957940315313	Endo	-21.27884	-6.8944845	375	7875	29.82068	16.910048	2	29.770280838012695	16.864065170288086	0.0	375.0	7875.0
111	cell_1228	spot_10	0.9669534065013147	0.7435693808524811	0.9446150039364314	0.9851142643820043	0.871929560877274	0.9737957940315313	Endo	-21.235916	-6.8533115	375	7875	29.780201	16.783722	2	29.770280838012695	16.864065170288086	1365.1873778437305	388.5428229373269	7765.316414037873
112	cell_1479	spot_10	0.9669534065013147	0.7435693808524811	0.9446150039364314	0.9851142643820043	0.871929560877274	0.9737957940315313	ExcitatoryL5	-21.055897	-6.8487105	375	7875	29.583878	16.898117	2	29.770280838012695	16.864065170288086	1365.1873778437305	120.52460241453184	7921.487217438973
113	cell_255	spot_10	0.9669534065013147	0.7435693808524811	0.9446150039364314	0.9851142643820043	0.871929560877274	0.9737957940315313	ExcitatoryL5	-21.195036	-6.8915462	375	7875	29.688835	16.88527	2	29.770280838012695	16.864065170288086	1365.1873778437305	263.81136661280607	7903.947425993898
114	cell_637	spot_11	0.9605041132375749	0.7818205587793196	0.9426357577917494	0.9889393245707044	0.8730643811573756	0.9773518302293716	ExcitatoryL4	-21.65457	-6.7749095	375	8625	30.177454	16.731163	13	30.20368766784668	16.692832946777344	1279.3329153767627	341.4383985174332	8674.036930594275
115	cell_777	spot_11	0.9605041132375749	0.7818205587793196	0.9426357577917494	0.9889393245707044	0.8730643811573756	0.9773518302293716	ExcitatoryL4	-21.614872	-6.8876066	375	8625	30.166945	16.653301	13	30.20368766784668	16.692832946777344	1279.3329153767627	327.99326079975515	8574.42578505688
116	cell_121	spot_11	0.9605041132375749	0.7818205587793196	0.9426357577917494	0.9889393245707044	0.8730643811573756	0.9773518302293716	ExcitatoryL4	-21.738363	-6.8139753	375	8625	30.202957	16.757706	13	30.20368766784668	16.692832946777344	1279.3329153767627	374.0654287212576	8707.993833766544
117	cell_39	spot_11	0.9605041132375749	0.7818205587793196	0.9426357577917494	0.9889393245707044	0.8730643811573756	0.9773518302293716	ExcitatoryL4	-21.842758	-6.742878	375	8625	30.355036	16.6809	13	30.20368766784668	16.692832946777344	1279.3329153767627	568.6246239378855	8609.734522402578
118	cell_86	spot_11	0.9605041132375749	0.7818205587793196	0.9426357577917494	0.9889393245707044	0.8730643811573756	0.9773518302293716	ExcitatoryL4	-21.451674	-6.807308	375	8625	30.017431	16.692987	13	30.20368766784668	16.692832946777344	1279.3329153767627	136.71604566121744	8625.197650844852
119	cell_92	spot_11	0.9605041132375749	0.7818205587793196	0.9426357577917494	0.9889393245707044	0.8730643811573756	0.9773518302293716	ExcitatoryL4	-21.43494	-6.654003	375	8625	30.067387	16.620665	13	30.20368766784668	16.692832946777344	1279.3329153767627	200.62559229709848	8532.672654115466
120	cell_52	spot_11	0.9605041132375749	0.7818205587793196	0.9426357577917494	0.9889393245707044	0.8730643811573756	0.9773518302293716	ExcitatoryL4	-21.57292	-6.8553133	375	8625	30.099655	16.757648	13	30.20368766784668	16.692832946777344	1279.3329153767627	241.90777739831015	8707.920629749933
121	cell_3	spot_11	0.9605041132375749	0.7818205587793196	0.9426357577917494	0.9889393245707044	0.8730643811573756	0.9773518302293716	ExcitatoryL4	-21.721874	-6.7120743	375	8625	30.191296	16.720585	13	30.20368766784668	16.692832946777344	1279.3329153767627	359.1464501357978	8660.503948056663
122	cell_210	spot_11	0.9605041132375749	0.7818205587793196	0.9426357577917494	0.9889393245707044	0.8730643811573756	0.9773518302293716	Endo	-21.896076	-6.7793927	375	8625	30.449482	16.633007	13	30.20368766784668	16.692832946777344	1279.3329153767627	689.4527336232325	8548.462760498605
123	cell_150	spot_11	0.9605041132375749	0.7818205587793196	0.9426357577917494	0.9889393245707044	0.8730643811573756	0.9773518302293716	Endo	-21.921206	-6.736942	375	8625	30.487238	16.61854	13	30.20368766784668	16.692832946777344	1279.3329153767627	737.7551839175039	8529.954344965287
124	cell_736	spot_11	0.9605041132375749	0.7818205587793196	0.9426357577917494	0.9889393245707044	0.8730643811573756	0.9773518302293716	Sst	-21.46168	-6.8526173	375	8625	30.02568	16.754656	13	30.20368766784668	16.692832946777344	1279.3329153767627	147.2696247227342	8704.092059681143
125	cell_27	spot_12	0.975213646998292	0.8577865044821612	0.9634709327466789	0.9938583995966671	0.8981782829560246	0.9842903879326029	ExcitatoryL4	-22.235867	-6.6264615	375	9375	30.823492	16.513475	23	31.06178092956543	16.32248878479004	871.6760772697969	167.28928435235926	9541.47847932659
126	cell_119	spot_12	0.975213646998292	0.8577865044821612	0.9634709327466789	0.9938583995966671	0.8981782829560246	0.9842903879326029	ExcitatoryL4	-22.230907	-6.649187	375	9375	30.740017	16.60805	23	31.06178092956543	16.32248878479004	871.6760772697969	94.52602537692468	9623.916350525904
127	cell_69	spot_12	0.975213646998292	0.8577865044821612	0.9634709327466789	0.9938583995966671	0.8981782829560246	0.9842903879326029	ExcitatoryL4	-22.818392	-6.1986117	375	9375	31.36286	16.115665	23	31.06178092956543	16.32248878479004	871.6760772697969	637.4431841834869	9194.71703445673
128	cell_98	spot_12	0.975213646998292	0.8577865044821612	0.9634709327466789	0.9938583995966671	0.8981782829560246	0.9842903879326029	ExcitatoryL4	-22.322489	-6.5391107	375	9375	31.012966	16.354996	23	31.06178092956543	16.32248878479004	871.6760772697969	332.44932967078034	9403.335524339502
129	cell_137	spot_12	0.975213646998292	0.8577865044821612	0.9634709327466789	0.9938583995966671	0.8981782829560246	0.9842903879326029	ExcitatoryL4	-22.520735	-6.4429264	375	9375	31.10938	16.22867	23	31.06178092956543	16.32248878479004	871.6760772697969	416.4916003882314	9293.220514509683
130	cell_766	spot_12	0.975213646998292	0.8577865044821612	0.9634709327466789	0.9938583995966671	0.8981782829560246	0.9842903879326029	ExcitatoryL4	-22.37529	-6.6599855	375	9375	30.815351	16.510632	23	31.06178092956543	16.32248878479004	871.6760772697969	160.1933494887204	9538.999557376805
131	cell_16	spot_12	0.975213646998292	0.8577865044821612	0.9634709327466789	0.9938583995966671	0.8981782829560246	0.9842903879326029	ExcitatoryL4	-22.615154	-6.3825865	375	9375	31.175117	16.216063	23	31.06178092956543	16.32248878479004	871.6760772697969	473.792770743272	9282.230793457984
132	cell_868	spot_12	0.975213646998292	0.8577865044821612	0.9634709327466789	0.9938583995966671	0.8981782829560246	0.9842903879326029	ExcitatoryL4	-22.66075	-6.418455	375	9375	31.173935	16.285534	23	31.06178092956543	16.32248878479004	871.6760772697969	472.76196483524575	9342.787315374178
133	cell_408	spot_12	0.975213646998292	0.8577865044821612	0.9634709327466789	0.9938583995966671	0.8981782829560246	0.9842903879326029	ExcitatoryL4	-22.243372	-6.6409287	375	9375	30.747313	16.439175	23	31.06178092956543	16.32248878479004	871.6760772697969	100.88543279337699	9476.71227908923
134	cell_496	spot_12	0.975213646998292	0.8577865044821612	0.9634709327466789	0.9938583995966671	0.8981782829560246	0.9842903879326029	ExcitatoryL4	-22.856295	-6.2864523	375	9375	31.316507	16.158712	23	31.06178092956543	16.32248878479004	871.6760772697969	597.0389177692058	9232.24003209906
135	cell_261	spot_12	0.975213646998292	0.8577865044821612	0.9634709327466789	0.9938583995966671	0.8981782829560246	0.9842903879326029	ExcitatoryL2and3	-22.676626	-6.331185	375	9375	31.112434	16.311684	23	31.06178092956543	16.32248878479004	871.6760772697969	419.15340725718306	9365.581426662953
136	cell_138	spot_12	0.975213646998292	0.8577865044821612	0.9634709327466789	0.9938583995966671	0.8981782829560246	0.9842903879326029	ExcitatoryL2and3	-22.872978	-6.248375	375	9375	31.352001	16.127207	23	31.06178092956543	16.32248878479004	871.6760772697969	627.9780583215619	9204.777367601031
137	cell_669	spot_13	0.9666685106781403	0.8228762958953536	0.9522892891998617	0.9887894305310378	0.8874009560981682	0.978650583087751	ExcitatoryL4	-22.807016	-6.441834	375	10125	31.145216	16.432503	34	31.55877685546875	16.114564895629883	718.874992795153	77.70143449247541	10353.557570312532
138	cell_328	spot_13	0.9666685106781403	0.8228762958953536	0.9522892891998617	0.9887894305310378	0.8874009560981682	0.978650583087751	ExcitatoryL4	-22.877052	-6.1840415	375	10125	31.356174	16.158659	34	31.55877685546875	16.114564895629883	718.874992795153	229.35421088278437	10156.698135535122
139	cell_88	spot_13	0.9666685106781403	0.8228762958953536	0.9522892891998617	0.9887894305310378	0.8874009560981682	0.978650583087751	ExcitatoryL4	-23.179472	-6.262522	375	10125	31.670752	15.92098	34	31.55877685546875	16.114564895629883	718.874992795153	455.49582329182635	9985.836985552309
140	cell_30	spot_13	0.9666685106781403	0.8228762958953536	0.9522892891998617	0.9887894305310378	0.8874009560981682	0.978650583087751	ExcitatoryL4	-23.124243	-6.2005234	375	10125	31.616705	16.054123	34	31.55877685546875	16.114564895629883	718.874992795153	416.64305192219086	10081.549778658513
141	cell_207	spot_13	0.9666685106781403	0.8228762958953536	0.9522892891998617	0.9887894305310378	0.8874009560981682	0.978650583087751	Endo	-23.002697	-6.4119964	375	10125	31.42927	16.269869	34	31.55877685546875	16.114564895629883	718.874992795153	281.90060971107846	10236.644129587847
142	cell_1092	spot_13	0.9666685106781403	0.8228762958953536	0.9522892891998617	0.9887894305310378	0.8874009560981682	0.978650583087751	Endo	-22.982283	-6.295561	375	10125	31.448204	16.226492	34	31.55877685546875	16.114564895629883	718.874992795153	295.51196845565676	10205.461544660959
143	cell_616	spot_13	0.9666685106781403	0.8228762958953536	0.9522892891998617	0.9887894305310378	0.8874009560981682	0.978650583087751	ExcitatoryL2and3	-23.297857	-6.064065	375	10125	31.864183	15.937955	34	31.55877685546875	16.114564895629883	718.874992795153	594.5491461207441	9998.039492568263
144	cell_56	spot_13	0.9666685106781403	0.8228762958953536	0.9522892891998617	0.9887894305310378	0.8874009560981682	0.978650583087751	ExcitatoryL2and3	-23.01991	-6.2424755	375	10125	31.506584	16.073647	34	31.55877685546875	16.114564895629883	718.874992795153	337.4799817984646	10095.584821280605
145	cell_242	spot_13	0.9666685106781403	0.8228762958953536	0.9522892891998617	0.9887894305310378	0.8874009560981682	0.978650583087751	ExcitatoryL2and3	-23.265646	-6.1245437	375	10125	31.793203	16.033514	34	31.55877685546875	16.114564895629883	718.874992795153	543.5233473577001	10066.734554397894
146	cell_176	spot_13	0.9666685106781403	0.8228762958953536	0.9522892891998617	0.9887894305310378	0.8874009560981682	0.978650583087751	ExcitatoryL2and3	-22.96045	-6.203099	375	10125	31.511633	16.101986	34	31.55877685546875	16.114564895629883	718.874992795153	341.1094032346386	10115.957297177345
147	cell_563	spot_13	0.9666685106781403	0.8228762958953536	0.9522892891998617	0.9887894305310378	0.8874009560981682	0.978650583087751	ExcitatoryL2and3	-23.267313	-6.209983	375	10125	31.804605	16.050493	34	31.55877685546875	16.114564895629883	718.874992795153	551.7200535705629	10078.940489276934
148	cell_53	spot_14	0.9447866343541885	0.8702239797587396	0.9373303688946436	0.9878608476241223	0.8708169302773482	0.9761564558894449	Micro	-23.622288	-6.1019354	375	10875	32.116608	15.8963585	45	32.03595733642578	15.94397258758545	1269.4065906951355	477.37805992308256	10814.558350702633
149	cell_166	spot_14	0.9447866343541885	0.8702239797587396	0.9373303688946436	0.9878608476241223	0.8708169302773482	0.9761564558894449	Endo	-23.50858	-6.082235	375	10875	32.044685	15.996301	45	32.03595733642578	15.94397258758545	0.0	375.0	10875.0
150	cell_1516	spot_14	0.9447866343541885	0.8702239797587396	0.9373303688946436	0.9878608476241223	0.8708169302773482	0.9761564558894449	ExcitatoryL2and3	-23.627453	-6.1560755	375	10875	32.11885	15.867971	45	32.03595733642578	15.94397258758545	1269.4065906951355	480.2253922111713	10778.523617332203
151	cell_359	spot_14	0.9447866343541885	0.8702239797587396	0.9373303688946436	0.9878608476241223	0.8708169302773482	0.9761564558894449	ExcitatoryL2and3	-23.76948	-5.994086	375	10875	32.12239	15.816715	45	32.03595733642578	15.94397258758545	1269.4065906951355	484.71914112842705	10713.45868486808
152	cell_233	spot_14	0.9447866343541885	0.8702239797587396	0.9373303688946436	0.9878608476241223	0.8708169302773482	0.9761564558894449	ExcitatoryL2and3	-23.465597	-6.08514	375	10875	31.910872	15.956076	45	32.03595733642578	15.94397258758545	1269.4065906951355	216.215222121472	10890.363730471146
153	cell_1284	spot_14	0.9447866343541885	0.8702239797587396	0.9373303688946436	0.9878608476241223	0.8708169302773482	0.9761564558894449	ExcitatoryL2and3	-23.612738	-6.058831	375	10875	32.11303	15.90817	45	32.03595733642578	15.94397258758545	1269.4065906951355	472.83588698732194	10829.551637432216
154	cell_59	spot_14	0.9447866343541885	0.8702239797587396	0.9373303688946436	0.9878608476241223	0.8708169302773482	0.9761564558894449	ExcitatoryL2and3	-23.730202	-6.087829	375	10875	32.12545	15.842703	45	32.03595733642578	15.94397258758545	1269.4065906951355	488.6027474125209	10746.44754747455
155	cell_145	spot_14	0.9447866343541885	0.8702239797587396	0.9373303688946436	0.9878608476241223	0.8708169302773482	0.9761564558894449	ExcitatoryL2and3	-23.571804	-6.1392903	375	10875	31.98738	15.997729	45	32.03595733642578	15.94397258758545	1269.4065906951355	313.33443363492125	10943.23912687712
156	cell_70	spot_14	0.9447866343541885	0.8702239797587396	0.9373303688946436	0.9878608476241223	0.8708169302773482	0.9761564558894449	ExcitatoryL2and3	-23.47955	-6.1276493	375	10875	31.903513	16.208033	45	32.03595733642578	15.94397258758545	1269.4065906951355	206.8742289518747	11210.19953029423
157	cell_919	spot_14	0.9447866343541885	0.8702239797587396	0.9373303688946436	0.9878608476241223	0.8708169302773482	0.9761564558894449	Sst	-23.5576	-6.068607	375	10875	31.902643	15.981096	45	32.03595733642578	15.94397258758545	1269.4065906951355	205.77016132996275	10922.125044208517
